uri,nome,cognome,patronimico,genere_inferito
https://florentiaillustrata.net/resource/person/Vincenzo_Peruzzi,Vincenzo,Peruzzi,Bindo,F
https://florentiaillustrata.net/resource/person/Luigi_Banchi,Luigi,Banchi,Gaetano,F
https://florentiaillustrata.net/resource/person/Pietro_Grassi,Pietro,Grassi,Gaspero,F
https://florentiaillustrata.net/resource/person/Filippo_Marchionni,Filippo,Marchionni,Giovan Domenico,F
https://florentiaillustrata.net/resource/person/Luisa_Bruscoli,Luisa,Bruscoli,Giovacchino,F
https://florentiaillustrata.net/resource/person/Antonio_Bartolini,Antonio,Bartolini,Domenico,F
https://florentiaillustrata.net/resource/person/Domenico_Puccini,Domenico,Puccini,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Baldanzi,Giuseppe,Baldanzi,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Bartolini_Salimbeni,Luigi,Bartolini Salimbeni,Pier Francesco,F
https://florentiaillustrata.net/resource/person/Pietro_Mariotti,Pietro,Mariotti,Angiolo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Generali,Giuseppe,Generali,Gaspero,F
https://florentiaillustrata.net/resource/person/Luigi_Bruscoli,Luigi,Bruscoli,Giovacchino,F
https://florentiaillustrata.net/resource/person/Giovanni_Lami,Giovanni,Lami,Pietro,F
https://florentiaillustrata.net/resource/person/Domenico_Magni,Domenico,Magni,Giovanni,F
https://florentiaillustrata.net/resource/person/Gaetano_Barbensi,Gaetano,Barbensi,Matteo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fiorelli,Giuseppe,Fiorelli,,F
https://florentiaillustrata.net/resource/person/Luigi_Pancani,Luigi,Pancani,Francesco,F
https://florentiaillustrata.net/resource/person/Rocco_Mancini,Rocco,Mancini,Antonio,F
https://florentiaillustrata.net/resource/person/Natale_Parigi,Natale,Parigi,Michele,F
https://florentiaillustrata.net/resource/person/Giuseppe_Faggi,Giuseppe,Faggi,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Benedetto_Panzani,Benedetto,Panzani,Gaspero,F
https://florentiaillustrata.net/resource/person/Tommaso_Ranfagni,Tommaso,Ranfagni,Donato,F
https://florentiaillustrata.net/resource/person/Vincenzo_Calvetti,Vincenzo,Calvetti,Antonio,F
https://florentiaillustrata.net/resource/person/Luigi_Vinci,Luigi,Vinci,Ignazio,F
https://florentiaillustrata.net/resource/person/Gaetano_Vannozzi,Gaetano,Vannozzi,,F
https://florentiaillustrata.net/resource/person/Teresa_Bronzoli,Teresa,Bronzoli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Curradi,Francesco,Curradi,Luigi Domenico,F
https://florentiaillustrata.net/resource/person/Giuseppe_Santini,Giuseppe,Santini,Gaetano,F
https://florentiaillustrata.net/resource/person/Gaetano_Lanzini,Gaetano,Lanzini,Antonio,F
https://florentiaillustrata.net/resource/person/Giovanni_Taviani,Giovanni,Taviani,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Braccesi,Giuseppe,Braccesi,Romualdo,F
https://florentiaillustrata.net/resource/person/Luigi_Cipriani,Luigi,Cipriani,Francesco,F
https://florentiaillustrata.net/resource/person/Agnese_Ferri,Agnese,Ferri,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Martellucci,Luigi,Martellucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Cesare_Capoquadri,Cesare,Capoquadri,Rocco,F
https://florentiaillustrata.net/resource/person/Alessandra_Acciaioli,Alessandra,Acciaioli,Gregorio,F
https://florentiaillustrata.net/resource/person/Giorgio_Giorgi,Giorgio,Giorgi,Gaetano,F
https://florentiaillustrata.net/resource/person/Maria_Minuti,Maria,Minuti,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Annunziata_Moro,Annunziata,Moro,Giacomo,F
https://florentiaillustrata.net/resource/person/Luigi_Martelli,Luigi,Martelli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Cotenni,Luigi,Cotenni,Matteo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Masolini,Giuseppe,Masolini,Domenico,F
https://florentiaillustrata.net/resource/person/Roberto_Bombicci,Roberto,Bombicci,Francesco,F
https://florentiaillustrata.net/resource/person/Assunta_Montelatici,Assunta,Montelatici,Giuseppe,F
https://florentiaillustrata.net/resource/person/Carlo_Pellegrini,Carlo,Pellegrini,Paolo,F
https://florentiaillustrata.net/resource/person/Jacopo_Catani,Jacopo,Catani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Enrichetta_Berrettari,Enrichetta,Berrettari,Gaetano,F
https://florentiaillustrata.net/resource/person/Jacopo_Pieracci,Jacopo,Pieracci,Antonio,F
https://florentiaillustrata.net/resource/person/Francesco_Carocci,Francesco,Carocci,Salvadore,F
https://florentiaillustrata.net/resource/person/Pietro_Massini,Pietro,Massini,Vincenzo,F
https://florentiaillustrata.net/resource/person/Enrichetta_Saladini,Enrichetta,Saladini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Vincenzo_Ricasoli,Vincenzo,Ricasoli,Luigi,F
https://florentiaillustrata.net/resource/person/Pasquale_Sandrini,Pasquale,Sandrini,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Caglieri,Luigi,Caglieri,Filippo,F
https://florentiaillustrata.net/resource/person/Maria_Moutier,Maria,Moutier,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Campolini,Giuseppe,Campolini,Vincenzio,F
https://florentiaillustrata.net/resource/person/Antonio_Fabbrini,Antonio,Fabbrini,Giuseppe Antonio,F
https://florentiaillustrata.net/resource/person/Carlo_Tognozzi_Moreni,Carlo,Tognozzi Moreni,Andrea,F
https://florentiaillustrata.net/resource/person/Vincenzo_Currini,Vincenzo,Currini,Evangelista,F
https://florentiaillustrata.net/resource/person/Maria_Bencivenni,Maria,Bencivenni,Liborio nei Nicri,F
https://florentiaillustrata.net/resource/person/Andrea_Materassi,Andrea,Materassi,Stefano,F
https://florentiaillustrata.net/resource/person/Tommaso_Cappelli,Tommaso,Cappelli,Domenico,F
https://florentiaillustrata.net/resource/person/Vincenzo_Fattori,Vincenzo,Fattori,Andrea,F
https://florentiaillustrata.net/resource/person/Assunta_Martini,Assunta,Martini,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Razzi,Giuseppe,Razzi,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Enrico_Roberti,Enrico,Roberti,Domenico,F
https://florentiaillustrata.net/resource/person/Giovanni_Fazzini,Giovanni,Fazzini,Jacopo,F
https://florentiaillustrata.net/resource/person/Ferdinando_Giunti,Ferdinando,Giunti,Ranieri,F
https://florentiaillustrata.net/resource/person/Pietro_Tuani,Pietro,Tuani,Antonio,F
https://florentiaillustrata.net/resource/person/Giovanni_Staderini,Giovanni,Staderini,Andrea,F
https://florentiaillustrata.net/resource/person/Ferdinando_Gelati,Ferdinando,Gelati,Gaetano,F
https://florentiaillustrata.net/resource/person/Pasquale_Morelli,Pasquale,Morelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Moggi,Gaetano,Moggi,Giovan Gualberto,F
https://florentiaillustrata.net/resource/person/Carlo_Paluffi,Carlo,Paluffi,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Matteo_Biagiotti,Matteo,Biagiotti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Samuel_Tedesco,Samuel,Tedesco,Raffaello,F
https://florentiaillustrata.net/resource/person/Giuseppe_Pacinotti,Giuseppe,Pacinotti,Piero,F
https://florentiaillustrata.net/resource/person/Luigi_Cantagalli,Luigi,Cantagalli,Andrea,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fossi,Giuseppe,Fossi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Ferdinando_Galletti,Ferdinando,Galletti,Marco,F
https://florentiaillustrata.net/resource/person/Antonio_Segni,Antonio,Segni,Vincenzo,F
https://florentiaillustrata.net/resource/person/Francesco_Buti,Francesco,Buti,Francesco,F
https://florentiaillustrata.net/resource/person/Maddalena_Chelli,Maddalena,Chelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Marianna_Blanes,Marianna,Blanes,Abram Leone,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bigazzi,Giuseppe,Bigazzi,Pasquale,F
https://florentiaillustrata.net/resource/person/Vincenzo_Saccardi,Vincenzo,Saccardi,Stefano,F
https://florentiaillustrata.net/resource/person/Filippo_Meucci,Filippo,Meucci,Giovanni,F
https://florentiaillustrata.net/resource/person/Gaetano_Bordi,Gaetano,Bordi,Pietro,F
https://florentiaillustrata.net/resource/person/Rosa_Marghieri,Rosa,Marghieri,Pietro,F
https://florentiaillustrata.net/resource/person/Agostino_Seroni,Agostino,Seroni,Francesco,F
https://florentiaillustrata.net/resource/person/Luigi_Palchetti,Luigi,Palchetti,Vincenzo,F
https://florentiaillustrata.net/resource/person/Pasquale_Cerrini,Pasquale,Cerrini,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Corazzi,Giuseppe,Corazzi,Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Menicucci,Gaetano,Menicucci,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Maddalena_Peggesi,Maddalena,Peggesi,Lorenzo,F
https://florentiaillustrata.net/resource/person/Antonio_Marinelli,Antonio,Marinelli,Ilario,F
https://florentiaillustrata.net/resource/person/Vincenzo_Gilles,Vincenzo,Gilles,Carlo Alessandro,F
https://florentiaillustrata.net/resource/person/Luigi_Falconi,Luigi,Falconi,Francesco,F
https://florentiaillustrata.net/resource/person/Pasquale_Del_Conte,Pasquale,Del Conte,Filippo,F
https://florentiaillustrata.net/resource/person/Giovanni_Raveggi,Giovanni,Raveggi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bardi,Giuseppe,Bardi,Antonio,F
https://florentiaillustrata.net/resource/person/Rosa_Nannucci,Rosa,Nannucci,Carlo,F
https://florentiaillustrata.net/resource/person/Luigi_Quaratesi,Luigi,Quaratesi,Niccolò,F
https://florentiaillustrata.net/resource/person/Luigi_Bozzolini,Luigi,Bozzolini,Jacopo,F
https://florentiaillustrata.net/resource/person/Giovanni_Martellucci,Giovanni,Martellucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Sapiti,Francesco,Sapiti,Gaetano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bardossi,Giuseppe,Bardossi,Francesco,F
https://florentiaillustrata.net/resource/person/Giulio_Frittelli,Giulio,Frittelli,Giovanni,F
https://florentiaillustrata.net/resource/person/Luca_Comparini,Luca,Comparini,Gaetano,F
https://florentiaillustrata.net/resource/person/Antonio_Brocchi,Antonio,Brocchi,Giovan Filippo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Tafani,Giuseppe,Tafani,Filippo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Mazzoni,Giuseppe,Mazzoni,Giovan Gualberto,F
https://florentiaillustrata.net/resource/person/Luigi_Becherini,Luigi,Becherini,Felice,F
https://florentiaillustrata.net/resource/person/Elena_Mortera,Elena,Mortera,Moisè,F
https://florentiaillustrata.net/resource/person/Antonio_Donnini,Antonio,Donnini,Vincenzo,F
https://florentiaillustrata.net/resource/person/Sebastiano_Paoletti,Sebastiano,Paoletti,Luigi,F
https://florentiaillustrata.net/resource/person/Stefano_Cherici,Stefano,Cherici,Santi,F
https://florentiaillustrata.net/resource/person/Antonio_Lazzeri,Antonio,Lazzeri,Pasquale,F
https://florentiaillustrata.net/resource/person/Luciano_Bartolini,Luciano,Bartolini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Lorenzo_Gheri,Lorenzo,Gheri,Ignazio,F
https://florentiaillustrata.net/resource/person/Agostino_Franceschini,Agostino,Franceschini,,F
https://florentiaillustrata.net/resource/person/Luigi_Magnelli,Luigi,Magnelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Alessandro_Vettori,Alessandro,Vettori,Giovanni,F
https://florentiaillustrata.net/resource/person/Carlo_Bongi,Carlo,Bongi,Filippo,F
https://florentiaillustrata.net/resource/person/Carlo_Del_Chiaro,Carlo,Del Chiaro,Antonio,F
https://florentiaillustrata.net/resource/person/Michele_Mani,Michele,Mani,Natale,F
https://florentiaillustrata.net/resource/person/Emilia_Calamai,Emilia,Calamai,Agostino,F
https://florentiaillustrata.net/resource/person/Teresa_Panerai,Teresa,Panerai,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Papi,Giuseppe,Papi,Matteo,F
https://florentiaillustrata.net/resource/person/Filippo_Boddi,Filippo,Boddi,Luigi,F
https://florentiaillustrata.net/resource/person/Carlo_Biticchi,Carlo,Biticchi,,F
https://florentiaillustrata.net/resource/person/Ferdinando_Favi,Ferdinando,Favi,Giovanni,F
https://florentiaillustrata.net/resource/person/Margherita_Meucci,Margherita,Meucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Agostini,Giuseppe,Agostini,Stefano,F
https://florentiaillustrata.net/resource/person/Gregorio_Fantoni,Gregorio,Fantoni,Gaspero,F
https://florentiaillustrata.net/resource/person/Giovanni_Taccioni,Giovanni,Taccioni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Vincenzo_Ribecai,Vincenzo,Ribecai,Filippo,F
https://florentiaillustrata.net/resource/person/Carlo_Giglioli,Carlo,Giglioli,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_De_Martini,Giuseppe,De Martini,Filippo,F
https://florentiaillustrata.net/resource/person/Francesco_Miniati,Francesco,Miniati,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Folchi,Giuseppe,Folchi,Francesco,F
https://florentiaillustrata.net/resource/person/Giovanni_Galli,Giovanni,Galli,Gaetano,F
https://florentiaillustrata.net/resource/person/Giovanni_Pucci,Giovanni,Pucci,Francesco,F
https://florentiaillustrata.net/resource/person/Antonietta_Balenci,Antonietta,Balenci,Giovanni,F
https://florentiaillustrata.net/resource/person/Antonio_Zaccherelli,Antonio,Zaccherelli,Tommaso,F
https://florentiaillustrata.net/resource/person/Annunziata_Morelli,Annunziata,Morelli,Carlo,F
https://florentiaillustrata.net/resource/person/Carlo_Davanzati,Carlo,Davanzati,Andrea Bustico,F
https://florentiaillustrata.net/resource/person/Francesco_Sandrini,Francesco,Sandrini,Gaetano,F
https://florentiaillustrata.net/resource/person/Antonio_Dell'Agata,Antonio,Dell'Agata,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Maganzi,Pietro,Maganzi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Lorenzo_Borbottoni,Lorenzo,Borbottoni,Luigi,F
https://florentiaillustrata.net/resource/person/Gaetana_Andreini,Gaetana,Andreini,Sebastiano,F
https://florentiaillustrata.net/resource/person/Giulio_Squarcialupi_Della_Fioraja,Giulio,Squarcialupi Della Fioraja,Alessandro,F
https://florentiaillustrata.net/resource/person/Rosa_Gargani,Rosa,Gargani,Luigi,F
https://florentiaillustrata.net/resource/person/Domenico_Piccinetti,Domenico,Piccinetti,Giovanni Jacopo,F
https://florentiaillustrata.net/resource/person/Francesco_Giuliani,Francesco,Giuliani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pietro_Niccoli,Pietro,Niccoli,Francesco,F
https://florentiaillustrata.net/resource/person/Alessandro_Bicchiarai,Alessandro,Bicchiarai,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Massaini,Francesco,Massaini,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Guidotti,Giuseppe,Guidotti,Antonio,F
https://florentiaillustrata.net/resource/person/Vincenzo_Donnini,Vincenzo,Donnini,Giovanni,F
https://florentiaillustrata.net/resource/person/Carlo_Calamandrei,Carlo,Calamandrei,Giuseppe,F
https://florentiaillustrata.net/resource/person/Cesare_Casati,Cesare,Casati,Pier Francesco,F
https://florentiaillustrata.net/resource/person/Stefano_Boccianti,Stefano,Boccianti,Agostino,F
https://florentiaillustrata.net/resource/person/Gaetano_Bini,Gaetano,Bini,Giovan Domenico,F
https://florentiaillustrata.net/resource/person/Giuseppe_Scarpettini,Giuseppe,Scarpettini,Angiolo Domenico,F
https://florentiaillustrata.net/resource/person/Luigi_Bargigli,Luigi,Bargigli,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giuseppe_Checcucci,Giuseppe,Checcucci,Angiolo,F
https://florentiaillustrata.net/resource/person/Michele_Gherardi,Michele,Gherardi,Giovanni,F
https://florentiaillustrata.net/resource/person/Gaetano_Guarnieri,Gaetano,Guarnieri,Stefano,F
https://florentiaillustrata.net/resource/person/Simone_Morelli,Simone,Morelli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Antonio_Tramonti,Antonio,Tramonti,Gaetano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Pancani,Giuseppe,Pancani,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Maria_Chidini,Giuseppe Maria,Chidini,Guglielmo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Stefanelli,Giuseppe,Stefanelli,Giovan Maria,F
https://florentiaillustrata.net/resource/person/Maria_Maddalena_Lanfredi,Maria Maddalena,Lanfredi,Domenico,F
https://florentiaillustrata.net/resource/person/Pietro_Valli,Pietro,Valli,Francesco,F
https://florentiaillustrata.net/resource/person/Alfonso_Gilles,Alfonso,Gilles,Carlo Alessandro,F
https://florentiaillustrata.net/resource/person/Giovanni_Baroncini,Giovanni,Baroncini,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Facchini,Giuseppe,Facchini,,F
https://florentiaillustrata.net/resource/person/Giovanni_Dolfi,Giovanni,Dolfi,,F
https://florentiaillustrata.net/resource/person/Giovanni_Magnani,Giovanni,Magnani,Luigi,F
https://florentiaillustrata.net/resource/person/Stefano_Galardi,Stefano,Galardi,Francesco,F
https://florentiaillustrata.net/resource/person/Adriano_Pinzanti,Adriano,Pinzanti,Pietro,F
https://florentiaillustrata.net/resource/person/Lorenzo_Ducci,Lorenzo,Ducci,Amaddio,F
https://florentiaillustrata.net/resource/person/Valentino_Marcucci,Valentino,Marcucci,Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Morrocchi,Gaetano,Morrocchi,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Rosi,Giuseppe,Rosi,Francesco,F
https://florentiaillustrata.net/resource/person/Filippo_Gotti,Filippo,Gotti,Diacinto,F
https://florentiaillustrata.net/resource/person/Pietro_Sborgi,Pietro,Sborgi,Giovanni,F
https://florentiaillustrata.net/resource/person/Lorenzo_Bernardini,Lorenzo,Bernardini,Giovacchino,F
https://florentiaillustrata.net/resource/person/Gaetano_Lapucci,Gaetano,Lapucci,Jacopo,F
https://florentiaillustrata.net/resource/person/Domenico_Udine_Nani,Domenico,Udine Nani,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Adelaide_Manzoli,Adelaide,Manzoli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Francesco_Franchi_Ardinghelli,Francesco,Franchi Ardinghelli,Lodovico,F
https://florentiaillustrata.net/resource/person/Carlo_Orsi,Carlo,Orsi,Ferdinando,F
https://florentiaillustrata.net/resource/person/Vincenzo_Mancini,Vincenzo,Mancini,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Gaetano_Grassi,Gaetano,Grassi,Benedetto,F
https://florentiaillustrata.net/resource/person/Michele_Arnetoli,Michele,Arnetoli,Domenico,F
https://florentiaillustrata.net/resource/person/Angela_Gambi,Angela,Gambi,Lorenzo,F
https://florentiaillustrata.net/resource/person/Emilio_Lastricati,Emilio,Lastricati,Baldassarre,F
https://florentiaillustrata.net/resource/person/Giuseppe_Grassi,Giuseppe,Grassi,Gaetano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Sani_Monuni,Giuseppe,Sani Monuni,Santi,F
https://florentiaillustrata.net/resource/person/Pietro_Auzzoni,Pietro,Auzzoni,Giovacchino Pietro,F
https://florentiaillustrata.net/resource/person/Marco_Fanfani,Marco,Fanfani,,F
https://florentiaillustrata.net/resource/person/Emilio_Quaratesi,Emilio,Quaratesi,Alessandro,F
https://florentiaillustrata.net/resource/person/Antonio_Gilardoni,Antonio,Gilardoni,Cosimo,F
https://florentiaillustrata.net/resource/person/Vincenzo_Romanelli,Vincenzo,Romanelli,Giovanni Andrea,F
https://florentiaillustrata.net/resource/person/Cesare_Gilles,Cesare,Gilles,Carlo Alessandro,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bettini,Giuseppe,Bettini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesca_Corsani,Francesca,Corsani,Pasquale,F
https://florentiaillustrata.net/resource/person/Antonio_Paoletti,Antonio,Paoletti,Luigi,F
https://florentiaillustrata.net/resource/person/Enrico_Pacini,Enrico,Pacini,Natale,F
https://florentiaillustrata.net/resource/person/Giovanni_Ponziani,Giovanni,Ponziani,Paolo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Pellucci,Giuseppe,Pellucci,Emanuelle,F
https://florentiaillustrata.net/resource/person/Giovanni_Fei,Giovanni,Fei,Vincenzo,F
https://florentiaillustrata.net/resource/person/Tommaso_Boccini,Tommaso,Boccini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Carlo_Betti,Carlo,Betti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Penelope_Nelli,Penelope,Nelli,Giuseppe Maria,F
https://florentiaillustrata.net/resource/person/Vincenzo_Bizzetti,Vincenzo,Bizzetti,Angiolo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Baldacci,Giuseppe,Baldacci,Benedetto,F
https://florentiaillustrata.net/resource/person/Ferdinando_Moutier,Ferdinando,Moutier,Francesco,F
https://florentiaillustrata.net/resource/person/Vincenzo_Parigi,Vincenzo,Parigi,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Trinci,Giovanni,Trinci,Filippo,F
https://florentiaillustrata.net/resource/person/Giustina_Sani,Giustina,Sani,Zanobi,F
https://florentiaillustrata.net/resource/person/Luigi_Brunori,Luigi,Brunori,Vincenzio,F
https://florentiaillustrata.net/resource/person/Alessandro_Vanghetti,Alessandro,Vanghetti,Domenico,F
https://florentiaillustrata.net/resource/person/Agostino_Nistri,Agostino,Nistri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Baragioli,Giuseppe,Baragioli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Gaetano_Fanfani,Gaetano,Fanfani,Pietro,F
https://florentiaillustrata.net/resource/person/Matteo_Gargani,Matteo,Gargani,Zanobi,F
https://florentiaillustrata.net/resource/person/Vincenzo_Andreini,Vincenzo,Andreini,Gaetano,F
https://florentiaillustrata.net/resource/person/Carlo_Felici,Carlo,Felici,Angelo,F
https://florentiaillustrata.net/resource/person/Antonio_Torrigiani,Antonio,Torrigiani,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Lumachi,Giuseppe,Lumachi,Antonio,F
https://florentiaillustrata.net/resource/person/Pasquale_Martignani,Pasquale,Martignani,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Fallani,Giuseppe,Fallani,Niccolò,F
https://florentiaillustrata.net/resource/person/Gaetano_Gori,Gaetano,Gori,Giovanni,F
https://florentiaillustrata.net/resource/person/Giovanni_Capacci,Giovanni,Capacci,Pier Antonio Zanobi,F
https://florentiaillustrata.net/resource/person/Pietro_Cardi,Pietro,Cardi,Luigi,F
https://florentiaillustrata.net/resource/person/Andrea_Niccoli,Andrea,Niccoli,Antonio,F
https://florentiaillustrata.net/resource/person/Antonio_Liccioli,Antonio,Liccioli,Lorenzo,F
https://florentiaillustrata.net/resource/person/Filippo_Rigacci,Filippo,Rigacci,Giovanni,F
https://florentiaillustrata.net/resource/person/Filippo_Corboli,Filippo,Corboli,Lorenzo,F
https://florentiaillustrata.net/resource/person/Luigi_Bartolozzi,Luigi,Bartolozzi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Ferdinando_Rigacci,Ferdinando,Rigacci,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Thurn_Koffer,Giuseppe,Thurn Koffer,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Laura_Acciaioli,Laura,Acciaioli,Gregorio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Carlieri,Giuseppe,Carlieri,Giovanni,F
https://florentiaillustrata.net/resource/person/Pietro_Gelati,Pietro,Gelati,Gaetano,F
https://florentiaillustrata.net/resource/person/Luigi_Fortini,Luigi,Fortini,Benedetto,F
https://florentiaillustrata.net/resource/person/Filippo_Fortini,Filippo,Fortini,Benedetto,F
https://florentiaillustrata.net/resource/person/Andrea_Gonelli,Andrea,Gonelli,,F
https://florentiaillustrata.net/resource/person/Francesco_Taverni,Francesco,Taverni,,F
https://florentiaillustrata.net/resource/person/Guglielmo_Comini,Guglielmo,Comini,,F
https://florentiaillustrata.net/resource/person/Costantino_Granella,Costantino,Granella,Girolamo,F
https://florentiaillustrata.net/resource/person/Francesco_Ierserinch_Casanuova,Francesco,Ierserinch Casanuova,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Lorenzo_Picchi,Lorenzo,Picchi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Teresa_Tanfani,Teresa,Tanfani,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luigi_Bandelli,Luigi,Bandelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Fornera,Francesco,Fornera,Francesco,F
https://florentiaillustrata.net/resource/person/Natale_Quadri,Natale,Quadri,Gerolamo,F
https://florentiaillustrata.net/resource/person/Roberto_Franceschi,Roberto,Franceschi,Ferdinando,F
https://florentiaillustrata.net/resource/person/Pietro_Monatti,Pietro,Monatti,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Baglioni,Giuseppe,Baglioni,Giovanni,F
https://florentiaillustrata.net/resource/person/Pietro_Maffei,Pietro,Maffei,Pasquale,F
https://florentiaillustrata.net/resource/person/Giuliano_Tognozzi_Moreni,Giuliano,Tognozzi Moreni,Alessandro,F
https://florentiaillustrata.net/resource/person/Michele_Meucci,Michele,Meucci,,F
https://florentiaillustrata.net/resource/person/Antonio_Benini,Antonio,Benini,Francesco,F
https://florentiaillustrata.net/resource/person/Giuseppe_Mochi,Giuseppe,Mochi,Giovanni,F
https://florentiaillustrata.net/resource/person/Antonio_Scorsini,Antonio,Scorsini,Giovan Matteo,F
https://florentiaillustrata.net/resource/person/Jacopo_Holzer,Jacopo,Holzer,Urbino,F
https://florentiaillustrata.net/resource/person/Alessandro_Frittelli,Alessandro,Frittelli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Pasquale_Turchini,Pasquale,Turchini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Chiari,Gaetano,Chiari,Lorenzo,F
https://florentiaillustrata.net/resource/person/Francesco_Boni,Francesco,Boni,Anton Girolamo,F
https://florentiaillustrata.net/resource/person/Giovanni_Gotti,Giovanni,Gotti,Tommaso,F
https://florentiaillustrata.net/resource/person/Emilia_Moro,Emilia,Moro,Tommaso,F
https://florentiaillustrata.net/resource/person/Teresa_Vannozzi,Teresa,Vannozzi,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Luigi_Betti,Luigi,Betti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Carlo_Cambini,Carlo,Cambini,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Giuseppe_Brandani,Giuseppe,Brandani,Francesco,F
https://florentiaillustrata.net/resource/person/Giovanni_Lepri,Giovanni,Lepri,Andrea,F
https://florentiaillustrata.net/resource/person/Alessandro_Tognozzi_Moreni,Alessandro,Tognozzi Moreni,Andrea,F
https://florentiaillustrata.net/resource/person/Luigi_Mori,Luigi,Mori,Bernardo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Leoni,Giuseppe,Leoni,Gaetano,F
